ensg_id	gene_symbol	pmtl	version
ENSG00000144659	SLC25A38	NA	NA
ENSG00000168028	RPSA	NA	NA
ENSG00000206760	SNORA6	NA	NA
ENSG00000202363	SNORA62	NA	NA
ENSG00000286996	ENSG00000286996	NA	NA
ENSG00000286781	ENSG00000286781	NA	NA
ENSG00000168314	MOBP	NA	NA
ENSG00000285885	ENSG00000285885	NA	NA
ENSG00000289279	ENSG00000289279	NA	NA
ENSG00000230757	NFU1P1	NA	NA
ENSG00000170011	MYRIP	NA	NA
ENSG00000201570	RNU4-56P	NA	NA
ENSG00000280739	EIF1B-AS1	NA	NA
ENSG00000265327	RN7SL411P	NA	NA
ENSG00000202517	ENSG00000202517	NA	NA
ENSG00000114784	EIF1B	NA	NA
ENSG00000223797	ENTPD3-AS1	NA	NA
ENSG00000230274	PGAM1P3	NA	NA
ENSG00000168032	ENTPD3	NA	NA
ENSG00000188846	RPL14	NA	NA
ENSG00000177873	ZNF619	NA	NA
ENSG00000177842	ZNF620	NA	NA
ENSG00000199906	RNU5B-2P	NA	NA
ENSG00000172888	ZNF621	NA	NA
ENSG00000234067	RPL5P10	NA	NA
ENSG00000226845	EEF1GP3	NA	NA
ENSG00000226302	ENSG00000226302	NA	NA
ENSG00000289169	ENSG00000289169	NA	NA
ENSG00000229072	HMGN2P24	NA	NA
ENSG00000231873	ENSG00000231873	NA	NA
ENSG00000234287	ENSG00000234287	NA	NA
ENSG00000287415	ENSG00000287415	NA	NA
ENSG00000233096	ENSG00000233096	NA	NA
ENSG00000233919	ENSG00000233919	NA	NA
ENSG00000275256	MRPS31P1	NA	NA
ENSG00000168036	CTNNB1	Relevant Molecular Target	PMTL version 3.1
ENSG00000168038	ULK4	NA	NA
ENSG00000252409	ENSG00000252409	NA	NA
ENSG00000222942	RN7SKP58	NA	NA
ENSG00000223513	ATP6V0E1P2	NA	NA
ENSG00000251986	Y_RNA	NA	NA
ENSG00000212145	U8	NA	NA
ENSG00000234270	RPL36P20	NA	NA
ENSG00000235339	GEMIN2P2	NA	NA
ENSG00000182606	TRAK1	NA	NA
ENSG00000229339	ENSG00000229339	NA	NA
ENSG00000234562	TPMTP2	NA	NA
ENSG00000222872	RNU4-78P	NA	NA
ENSG00000187094	CCK	NA	NA
ENSG00000281160	ENSG00000281160	NA	NA
ENSG00000231280	SALL4P6	NA	NA
ENSG00000229572	EIF4BP4	NA	NA
ENSG00000157093	LYZL4	NA	NA
ENSG00000235787	RPL35AP8	NA	NA
ENSG00000114812	VIPR1	NA	NA
ENSG00000232354	VIPR1-AS1	NA	NA
ENSG00000093183	SEC22C	NA	NA
ENSG00000008324	SS18L2	NA	NA
ENSG00000289558	ENSG00000289558	NA	NA
ENSG00000114857	NKTR	NA	NA
ENSG00000230084	ENSG00000230084	NA	NA
ENSG00000114853	ZBTB47	NA	NA
ENSG00000287629	ENSG00000287629	NA	NA
ENSG00000240203	RN7SL567P	NA	NA
ENSG00000157119	KLHL40	NA	NA
ENSG00000010282	HHATL	NA	NA
ENSG00000285539	ENSG00000285539	NA	NA
ENSG00000230970	HHATL-AS1	NA	NA
ENSG00000244607	CCDC13	NA	NA
ENSG00000280571	ENSG00000280571	NA	NA
ENSG00000287417	ENSG00000287417	NA	NA
ENSG00000173811	CCDC13-AS1	NA	NA
ENSG00000225611	LINC02158	NA	NA
ENSG00000181061	HIGD1A	NA	NA
ENSG00000235288	ENSG00000235288	NA	NA
ENSG00000144648	ACKR2	NA	NA
ENSG00000273328	ENSG00000273328	NA	NA
ENSG00000273291	ENSG00000273291	NA	NA
ENSG00000240747	KRBOX1	NA	NA
ENSG00000180432	CYP8B1	NA	NA
ENSG00000236459	HNRNPA1P22	NA	NA
ENSG00000182983	ZNF662	NA	NA
ENSG00000206552	KRBOX1-AS1	NA	NA
ENSG00000144649	GASK1A	NA	NA
ENSG00000232375	ENSG00000232375	NA	NA
ENSG00000144647	POMGNT2	NA	NA
ENSG00000227245	ENSG00000227245	NA	NA
ENSG00000285766	ENSG00000285766	NA	NA
ENSG00000163788	SNRK	NA	NA
ENSG00000241939	RN7SL517P	NA	NA
ENSG00000234617	SNRK-AS1	NA	NA
ENSG00000160746	ANO10	NA	NA
ENSG00000251811	Y_RNA	NA	NA
ENSG00000223916	ENSG00000223916	NA	NA
ENSG00000011198	ABHD5	NA	NA
ENSG00000235886	ENSG00000235886	NA	NA
ENSG00000271192	ENSG00000271192	NA	NA
ENSG00000272121	ENSG00000272121	NA	NA
ENSG00000252980	RNU6-367P	NA	NA
ENSG00000207954	MIR138-1	NA	NA
ENSG00000280435	ENSG00000280435	NA	NA
ENSG00000261786	ENSG00000261786	NA	NA
ENSG00000173769	TOPAZ1	NA	NA
ENSG00000271937	ENSG00000271937	NA	NA
ENSG00000179152	TCAIM	NA	NA
ENSG00000225873	C3orf86	NA	NA
ENSG00000283036	LINC01988	NA	NA
ENSG00000185219	ZNF445	NA	NA
ENSG00000178917	ZNF852	NA	NA
ENSG00000214825	EI24P3	NA	NA
ENSG00000277509	ENSG00000277509	NA	NA
ENSG00000196345	ZKSCAN7	NA	NA
ENSG00000236869	ZKSCAN7-AS1	NA	NA
ENSG00000144792	ZNF660	NA	NA
ENSG00000214820	MPRIPP1	NA	NA
ENSG00000186448	ZNF197	NA	NA
ENSG00000233509	ZNF197-AS1	NA	NA
ENSG00000169981	ZNF35	NA	NA
ENSG00000272077	ENSG00000272077	NA	NA
ENSG00000235805	SOCS5P3	NA	NA
ENSG00000196653	ZNF502	NA	NA
ENSG00000186446	ZNF501	NA	NA
ENSG00000163807	KIAA1143	NA	NA
ENSG00000163808	KIF15	NA	NA
ENSG00000284498	MIR564	NA	NA
ENSG00000169964	TMEM42	NA	NA
ENSG00000163810	TGM4	NA	NA
ENSG00000235845	ENSG00000235845	NA	NA
ENSG00000163812	ZDHHC3	NA	NA
ENSG00000227123	RPL12P44	NA	NA
ENSG00000075914	EXOSC7	NA	NA
ENSG00000163815	CLEC3B	NA	NA
ENSG00000252410	RNU5B-3P	NA	NA
ENSG00000163814	CDCP1	NA	NA
ENSG00000224094	RPS24P8	NA	NA
ENSG00000249992	TMEM158	NA	NA
ENSG00000202268	U3	NA	NA
ENSG00000011376	LARS2	NA	NA
ENSG00000232455	LARS2-AS1	NA	NA
ENSG00000144791	LIMD1	NA	NA
ENSG00000230530	LIMD1-AS1	NA	NA
ENSG00000211456	SACM1L	NA	NA
ENSG00000244357	RN7SL145P	NA	NA
ENSG00000279017	ENSG00000279017	NA	NA
ENSG00000163817	SLC6A20	NA	NA
ENSG00000288720	ENSG00000288720	NA	NA
ENSG00000163818	LZTFL1	NA	NA
ENSG00000285788	ENSG00000285788	NA	NA
ENSG00000236930	SDHDP4	NA	NA
ENSG00000173585	CCR9	NA	NA
ENSG00000201635	Y_RNA	NA	NA
ENSG00000163820	FYCO1	NA	NA
ENSG00000172215	CXCR6	NA	NA
ENSG00000288717	ENSG00000288717	NA	NA
ENSG00000173578	XCR1	NA	NA
ENSG00000226933	NRBF2P2	NA	NA
ENSG00000288703	ENSG00000288703	NA	NA
ENSG00000183625	CCR3	NA	NA
ENSG00000229515	FLT1P1	NA	NA
ENSG00000163823	CCR1	NA	NA
ENSG00000288724	ENSG00000288724	NA	NA
ENSG00000236736	UQCRC2P1	NA	NA
ENSG00000121807	CCR2	NA	NA
ENSG00000223552	CCR5AS	NA	NA
ENSG00000160791	CCR5	NA	NA
ENSG00000121797	CCRL2	NA	NA
ENSG00000283646	LINC02009	NA	NA
ENSG00000012223	LTF	NA	NA
ENSG00000163825	RTP3	NA	NA
ENSG00000163827	LRRC2	NA	NA
ENSG00000268324	LRRC2-AS1	NA	NA
ENSG00000288718	ENSG00000288718	NA	NA
ENSG00000241186	TDGF1	NA	NA
ENSG00000283877	ENSG00000283877	NA	NA
ENSG00000283473	FAM240A	NA	NA
ENSG00000286570	ENSG00000286570	NA	NA
ENSG00000251967	ENSG00000251967	NA	NA
ENSG00000178038	ALS2CL	NA	NA
ENSG00000181585	TMIE	NA	NA
ENSG00000206549	ENSG00000206549	NA	NA
ENSG00000283706	PRSS50	NA	NA
ENSG00000261603	PRSS46P	NA	NA
ENSG00000188086	PRSS45P	NA	NA
ENSG00000284672	ENSG00000284672	NA	NA
ENSG00000286651	PRSS43P	NA	NA
ENSG00000238013	ENSG00000238013	NA	NA
ENSG00000226074	PRSS44P	NA	NA
ENSG00000178055	PRSS42P	NA	NA
ENSG00000160808	MYL3	NA	NA
ENSG00000160801	PTH1R	NA	NA
ENSG00000273682	ENSG00000273682	NA	NA
ENSG00000160799	CCDC12	NA	NA
ENSG00000160796	NBEAL2	NA	NA
ENSG00000236409	NRADDP	NA	NA
ENSG00000181555	SETD2	NA	NA
ENSG00000275940	MRPL57P3	NA	NA
ENSG00000227398	KIF9-AS1	NA	NA
ENSG00000088727	KIF9	NA	NA
ENSG00000239128	SNORD13P3	NA	NA
ENSG00000114648	KLHL18	NA	NA
ENSG00000280173	ENSG00000280173	NA	NA
ENSG00000289507	ENSG00000289507	NA	NA
ENSG00000260236	PTPN23-DT	NA	NA
ENSG00000076201	PTPN23	NA	NA
ENSG00000114650	SCAP	NA	NA
ENSG00000276925	ENSG00000276925	NA	NA
ENSG00000163832	ELP6	NA	NA
ENSG00000271161	BOLA2P2	NA	NA
ENSG00000244732	RN7SL870P	NA	NA
ENSG00000114646	CSPG5	NA	NA
ENSG00000173473	SMARCC1	Relevant Molecular Target	PMTL version 3.1
ENSG00000214773	ENSG00000214773	NA	NA
ENSG00000235695	HIGD2AP2	NA	NA
ENSG00000132153	DHX30	NA	NA
ENSG00000274420	ENSG00000274420	NA	NA
ENSG00000221585	MIR1226	NA	NA
ENSG00000047849	MAP4	NA	NA
ENSG00000199591	Y_RNA	NA	NA
ENSG00000224895	VPS26BP1	NA	NA
ENSG00000270285	ENSG00000270285	NA	NA
ENSG00000265078	RN7SL664P	NA	NA
ENSG00000236768	ENSG00000236768	NA	NA
ENSG00000164045	CDC25A	NA	NA
ENSG00000235627	SNRPFP4	NA	NA
ENSG00000253056	RNU7-128P	NA	NA
ENSG00000231884	NDUFB1P1	NA	NA
ENSG00000265483	MIR4443	NA	NA
ENSG00000164047	CAMP	NA	NA
ENSG00000164048	ZNF589	NA	NA
ENSG00000229759	MRPS18AP1	NA	NA
ENSG00000199476	Y_RNA	NA	NA
ENSG00000172113	NME6	NA	NA
ENSG00000228638	FCF1P2	NA	NA
ENSG00000289043	ENSG00000289043	NA	NA
ENSG00000229453	SPINK8	NA	NA
ENSG00000252466	MIR2115	NA	NA
ENSG00000164049	FBXW12	NA	NA
ENSG00000277483	RN7SL321P	NA	NA
ENSG00000164050	PLXNB1	NA	NA
ENSG00000164051	CCDC51	NA	NA
ENSG00000232112	TMA7	NA	NA
ENSG00000244380	ENSG00000244380	NA	NA
ENSG00000164053	ATRIP	NA	NA
ENSG00000213689	TREX1	NA	NA
ENSG00000164054	SHISA5	NA	NA
ENSG00000114268	PFKFB4	NA	NA
ENSG00000278799	MIR6823	NA	NA
ENSG00000145040	UCN2	NA	NA
ENSG00000114270	COL7A1	NA	NA
ENSG00000284251	MIR711	NA	NA
ENSG00000010256	UQCRC1	NA	NA
ENSG00000183396	TMEM89	NA	NA
ENSG00000225697	SLC26A6	NA	NA
ENSG00000284364	MIR6824	NA	NA
ENSG00000008300	CELSR3	NA	NA
ENSG00000284575	MIR4793	NA	NA
ENSG00000228350	LINC02585	NA	NA
ENSG00000271973	ENSG00000271973	NA	NA
ENSG00000213672	NCKIPSD	NA	NA
ENSG00000068745	IP6K2	NA	NA
ENSG00000114302	PRKAR2A	Relevant Molecular Target	PMTL version 3.1
ENSG00000224424	PRKAR2A-AS1	NA	NA
ENSG00000178537	SLC25A20	NA	NA
ENSG00000221883	ARIH2OS	NA	NA
ENSG00000177479	ARIH2	NA	NA
ENSG00000235236	ENSG00000235236	NA	NA
ENSG00000223343	ENSG00000223343	NA	NA
ENSG00000273211	ENSG00000273211	NA	NA
ENSG00000178467	P4HTM	NA	NA
ENSG00000285416	ENSG00000285416	NA	NA
ENSG00000178252	WDR6	NA	NA
ENSG00000178149	DALRD3	NA	NA
ENSG00000199032	MIR425	NA	NA
ENSG00000178057	NDUFAF3	NA	NA
ENSG00000207605	MIR191	NA	NA
ENSG00000178035	IMPDH2	NA	NA
ENSG00000272434	ENSG00000272434	NA	NA
ENSG00000198218	QRICH1	NA	NA
ENSG00000241461	RN7SL182P	NA	NA
ENSG00000172053	QARS1	NA	NA
ENSG00000284488	MIR6890	NA	NA
ENSG00000172046	USP19	NA	NA
ENSG00000172037	LAMB2	NA	NA
ENSG00000270441	LAMB2P1	NA	NA
ENSG00000177352	CCDC71	NA	NA
ENSG00000185909	KLHDC8B	NA	NA
ENSG00000236980	C3orf84	NA	NA
ENSG00000173421	IHO1	NA	NA
ENSG00000270538	ENSG00000270538	NA	NA
ENSG00000225399	ENSG00000225399	NA	NA
ENSG00000188315	C3orf62	NA	NA
ENSG00000199546	Y_RNA	NA	NA
ENSG00000264633	MIR4271	NA	NA
ENSG00000114316	USP4	NA	NA
ENSG00000233276	GPX1	NA	NA
ENSG00000067560	RHOA	NA	NA
ENSG00000235908	RHOA-IT1	NA	NA
ENSG00000145022	TCTA	NA	NA
ENSG00000283189	ENSG00000283189	NA	NA
ENSG00000145020	AMT	NA	NA
ENSG00000145029	NICN1	NA	NA
ENSG00000201301	RNA5SP130	NA	NA
ENSG00000173402	DAG1	NA	NA
ENSG00000226913	BSN-DT	NA	NA
ENSG00000164061	BSN	NA	NA
ENSG00000235120	BSN-AS1	NA	NA
ENSG00000164062	APEH	NA	NA
ENSG00000173531	MST1	NA	NA
ENSG00000259970	ENSG00000259970	NA	NA
ENSG00000164068	RNF123	NA	NA
ENSG00000176020	AMIGO3	NA	NA
ENSG00000173540	GMPPB	NA	NA
ENSG00000176095	IP6K1	NA	NA
ENSG00000239576	COX6CP14	NA	NA
ENSG00000244730	ENSG00000244730	NA	NA
ENSG00000187492	CDHR4	NA	NA
ENSG00000185614	INKA1	NA	NA
ENSG00000182179	UBA7	NA	NA
ENSG00000283726	MIR5193	NA	NA
ENSG00000183763	TRAIP	NA	NA
ENSG00000164076	CAMKV	NA	NA
ENSG00000264706	RN7SL217P	NA	NA
ENSG00000234667	ACTL11P	NA	NA
ENSG00000164078	MST1R	NA	NA
ENSG00000230698	ENSG00000230698	NA	NA
ENSG00000228008	ENSG00000228008	NA	NA
ENSG00000164077	MON1A	NA	NA
ENSG00000004534	RBM6	NA	NA
ENSG00000003756	RBM5	NA	NA
ENSG00000281691	RBM5-AS1	NA	NA
ENSG00000235016	SEMA3F-AS1	NA	NA
ENSG00000001617	SEMA3F	NA	NA
ENSG00000207922	ENSG00000207922	NA	NA
ENSG00000114349	GNAT1	NA	NA
ENSG00000188338	SLC38A3	NA	NA
ENSG00000114353	GNAI2	NA	NA
ENSG00000275334	MIR5787	NA	NA
ENSG00000213600	ENSG00000213600	NA	NA
ENSG00000230454	ENSG00000230454	NA	NA
ENSG00000232352	SEMA3B-AS1	NA	NA
ENSG00000012171	SEMA3B	NA	NA
ENSG00000283848	MIR6872	NA	NA
ENSG00000179564	LSMEM2	NA	NA
ENSG00000214706	IFRD2	NA	NA
ENSG00000186792	HYAL3	NA	NA
ENSG00000243477	NAA80	NA	NA
ENSG00000114378	HYAL1	NA	NA
ENSG00000068001	HYAL2	NA	NA
ENSG00000114383	TUSC2	NA	NA
ENSG00000068028	RASSF1	NA	NA
ENSG00000281358	RASSF1-AS1	NA	NA
ENSG00000235058	ZMYND10-AS1	NA	NA
ENSG00000004838	ZMYND10	NA	NA
ENSG00000114388	NPRL2	NA	NA
ENSG00000114395	CYB561D2	NA	NA
ENSG00000272104	ENSG00000272104	NA	NA
ENSG00000126062	TMEM115	NA	NA
ENSG00000007402	CACNA2D2	NA	NA
ENSG00000271858	CYB561D2	NA	NA
ENSG00000202322	RNA5SP131	NA	NA
ENSG00000088543	C3orf18	NA	NA
ENSG00000114735	HEMK1	NA	NA
ENSG00000280382	ENSG00000280382	NA	NA
ENSG00000114737	CISH	NA	NA
ENSG00000114738	MAPKAPK3	NA	NA
ENSG00000289504	ENSG00000289504	NA	NA
ENSG00000273356	LINC02019	NA	NA
ENSG00000088538	DOCK3	NA	NA
ENSG00000272543	MIR4787	NA	NA
ENSG00000228337	PPIAP69	NA	NA
ENSG00000213587	ENSG00000213587	NA	NA
ENSG00000235278	ZNF652P1	NA	NA
ENSG00000240959	ST13P14	NA	NA
ENSG00000288988	ENSG00000288988	NA	NA
ENSG00000145050	MANF	NA	NA
ENSG00000259956	RBM15B	NA	NA
ENSG00000145041	DCAF1	NA	NA
ENSG00000164080	RAD54L2	NA	NA
ENSG00000221015	RNU6ATAC29P	NA	NA
ENSG00000164081	TEX264	NA	NA
ENSG00000288063	ENSG00000288063	NA	NA
ENSG00000201595	RNA5SP132	NA	NA
ENSG00000164082	GRM2	NA	NA
ENSG00000214686	IQCF6	NA	NA
ENSG00000285749	ENSG00000285749	NA	NA
ENSG00000224792	IQCF4P	NA	NA
ENSG00000229972	IQCF3	NA	NA
ENSG00000184345	IQCF2	NA	NA
ENSG00000241789	RN7SL504P	NA	NA
ENSG00000235455	IQCF5-AS1	NA	NA
ENSG00000214681	IQCF5	NA	NA
ENSG00000173389	IQCF1	NA	NA
ENSG00000287707	ENSG00000287707	NA	NA
ENSG00000114767	RRP9	NA	NA
ENSG00000041880	PARP3	Relevant Molecular Target	PMTL version 3.1
ENSG00000280422	ENSG00000280422	NA	NA
ENSG00000180929	GPR62	NA	NA
ENSG00000090097	PCBP4	NA	NA
ENSG00000272762	ENSG00000272762	NA	NA
ENSG00000114779	ABHD14B	NA	NA
ENSG00000248487	ABHD14A	NA	NA
ENSG00000114786	ABHD14A-ACY1	NA	NA
ENSG00000243989	ACY1	NA	NA
ENSG00000162244	RPL29	NA	NA
ENSG00000285685	ENSG00000285685	NA	NA
ENSG00000164086	DUSP7	NA	NA
ENSG00000164087	POC1A	NA	NA
ENSG00000286419	ENSG00000286419	NA	NA
ENSG00000242849	ALDOAP1	NA	NA
ENSG00000023330	ALAS1	NA	NA
ENSG00000280003	ENSG00000280003	NA	NA
ENSG00000239732	TLR9	NA	NA
ENSG00000173366	ENSG00000173366	NA	NA
ENSG00000247596	TWF2	NA	NA
ENSG00000243224	ENSG00000243224	NA	NA
ENSG00000164088	PPM1M	NA	NA
ENSG00000164091	WDR82	NA	NA
ENSG00000199150	MIRLET7G	NA	NA
ENSG00000168237	GLYCTK	NA	NA
ENSG00000242797	GLYCTK-AS1	NA	NA
ENSG00000207926	MIR135A1	NA	NA
ENSG00000114841	DNAH1	NA	NA
ENSG00000239557	PPP2R5CP	NA	NA
ENSG00000163930	BAP1	NA	NA
ENSG00000010318	PHF7	NA	NA
ENSG00000010319	SEMA3G	NA	NA
ENSG00000114854	TNNC1	NA	NA
ENSG00000010322	NISCH	NA	NA
ENSG00000010327	STAB1	NA	NA
ENSG00000168268	NT5DC2	NA	NA
ENSG00000168273	SMIM4	NA	NA
ENSG00000163939	PBRM1	NA	NA
ENSG00000252768	RNU6-856P	NA	NA
ENSG00000221518	RNU6ATAC16P	NA	NA
ENSG00000163938	GNL3	NA	NA
ENSG00000280904	ENSG00000280904	NA	NA
ENSG00000252787	ENSG00000252787	NA	NA
ENSG00000212493	SNORD19	NA	NA
ENSG00000238862	SNORD19B	NA	NA
ENSG00000222345	SNORD19C	NA	NA
ENSG00000212452	SNORD69	NA	NA
ENSG00000016864	GLT8D1	NA	NA
ENSG00000114902	SPCS1	NA	NA
ENSG00000114904	NEK4	NA	NA
ENSG00000275956	ENSG00000275956	NA	NA
ENSG00000270941	ENSG00000270941	NA	NA
ENSG00000271137	ENSG00000271137	NA	NA
ENSG00000055957	ITIH1	NA	NA
ENSG00000162267	ITIH3	NA	NA
ENSG00000055955	ITIH4	NA	NA
ENSG00000243696	ENSG00000243696	NA	NA
ENSG00000239799	ITIH4-AS1	NA	NA
ENSG00000272573	MUSTN1	NA	NA
ENSG00000248592	STIMATE-MUSTN1	NA	NA
ENSG00000213533	STIMATE	NA	NA
ENSG00000275789	MIR8064	NA	NA
ENSG00000279144	ENSG00000279144	NA	NA
ENSG00000289519	ENSG00000289519	NA	NA
ENSG00000163935	SFMBT1	NA	NA
ENSG00000272305	ENSG00000272305	NA	NA
ENSG00000280417	ENSG00000280417	NA	NA
ENSG00000242142	SERBP1P3	NA	NA
ENSG00000163933	RFT1	NA	NA
ENSG00000163932	PRKCD	NA	NA
ENSG00000286531	ENSG00000286531	NA	NA
ENSG00000163931	TKT	NA	NA
ENSG00000272886	DCP1A	NA	NA
ENSG00000274967	Y_RNA	NA	NA
ENSG00000157388	CACNA1D	NA	NA
ENSG00000207109	SNORD38C	NA	NA
ENSG00000212608	ENSG00000212608	NA	NA
ENSG00000227224	ENSG00000227224	NA	NA
ENSG00000251987	SNORD63	NA	NA
ENSG00000271916	ENSG00000271916	NA	NA
ENSG00000016391	CHDH	NA	NA
ENSG00000056736	IL17RB	NA	NA
ENSG00000271976	ENSG00000271976	NA	NA
ENSG00000113812	ACTR8	NA	NA
ENSG00000113811	SELENOK	NA	NA
ENSG00000289063	ENSG00000289063	NA	NA
ENSG00000288029	ENSG00000288029	NA	NA
ENSG00000242983	CABYRP1	NA	NA
ENSG00000286353	ENSG00000286353	NA	NA
ENSG00000157445	CACNA2D3	NA	NA
ENSG00000229806	RPS15P5	NA	NA
ENSG00000265992	ESRG	NA	NA
ENSG00000243715	CACNA2D3-AS1	NA	NA
ENSG00000144771	LRTM1	NA	NA
ENSG00000239991	ENSG00000239991	NA	NA
ENSG00000243572	LINC02017	NA	NA
ENSG00000240708	LINC02030	NA	NA
ENSG00000242568	ENSG00000242568	NA	NA
ENSG00000242775	ENSG00000242775	NA	NA
ENSG00000114251	WNT5A	NA	NA
ENSG00000244586	WNT5A-AS1	NA	NA
ENSG00000242317	ENSG00000242317	NA	NA
ENSG00000187672	ERC2	NA	NA
ENSG00000240777	ENSG00000240777	NA	NA
ENSG00000281708	ERC2-IT1	NA	NA
ENSG00000264013	MIR3938	NA	NA
ENSG00000200379	RN7SKP45	NA	NA
ENSG00000200238	RNA5SP133	NA	NA
ENSG00000180376	CCDC66	NA	NA
ENSG00000163946	TASOR	NA	NA
ENSG00000163947	ARHGEF3	NA	NA
ENSG00000240198	ARHGEF3-AS1	NA	NA
ENSG00000186451	SPATA12	NA	NA
ENSG00000272202	ENSG00000272202	NA	NA
ENSG00000144730	IL17RD	NA	NA
ENSG00000229863	ENSG00000229863	NA	NA
ENSG00000163666	HESX1	NA	NA
ENSG00000157500	APPL1	NA	NA
ENSG00000239388	ASB14	NA	NA
ENSG00000286952	ENSG00000286952	NA	NA
ENSG00000174844	DNAH12	NA	NA
ENSG00000212392	Y_RNA	NA	NA
ENSG00000206918	RNU6-1181P	NA	NA
ENSG00000239831	RNF7P1	NA	NA
ENSG00000237186	ENSG00000237186	NA	NA
ENSG00000202428	RNU6-108P	NA	NA
ENSG00000206815	RNU6-483P	NA	NA
ENSG00000287502	ENSG00000287502	NA	NA
ENSG00000174840	PDE12	NA	NA
ENSG00000168374	ARF4	NA	NA
ENSG00000272146	ARF4-AS1	NA	NA
ENSG00000210841	RNU6ATAC26P	NA	NA
ENSG00000174839	DENND6A	NA	NA
ENSG00000239801	DENND6A-AS1	NA	NA
ENSG00000241933	DENND6A-DT	NA	NA
ENSG00000163681	SLMAP	NA	NA
ENSG00000270772	PDHA1P1	NA	NA
ENSG00000213509	PPIAP16	NA	NA
ENSG00000136068	FLNB	NA	NA
ENSG00000244161	FLNB-AS1	NA	NA
ENSG00000283148	ENSG00000283148	NA	NA
ENSG00000283511	ENSG00000283511	NA	NA
ENSG00000163687	DNASE1L3	NA	NA
ENSG00000163686	ABHD6	NA	NA
ENSG00000163684	RPP14	NA	NA
ENSG00000255154	HTD2	NA	NA
ENSG00000273493	ENSG00000273493	NA	NA
ENSG00000168297	PXK	NA	NA
ENSG00000275607	ENSG00000275607	NA	NA
ENSG00000168291	PDHB	NA	NA
ENSG00000272182	ENSG00000272182	NA	NA
ENSG00000272360	ENSG00000272360	NA	NA
ENSG00000168301	KCTD6	NA	NA
ENSG00000168306	ACOX2	NA	NA
ENSG00000236722	ENSG00000236722	NA	NA
ENSG00000168309	FAM107A	NA	NA
ENSG00000243384	ENSG00000243384	NA	NA
ENSG00000244383	FAM3D-AS1	NA	NA
ENSG00000198643	FAM3D	NA	NA
ENSG00000163689	CFAP20DC	NA	NA
ENSG00000242428	CFAP20DC-AS1	NA	NA
ENSG00000243295	ENSG00000243295	NA	NA
ENSG00000243903	ENSG00000243903	NA	NA
ENSG00000242545	ENSG00000242545	NA	NA
ENSG00000241804	ENSG00000241804	NA	NA
ENSG00000277592	Metazoa_SRP	NA	NA
ENSG00000189283	FHIT	NA	NA
ENSG00000287649	ENSG00000287649	NA	NA
ENSG00000240097	ENSG00000240097	NA	NA
ENSG00000281426	MIR548BB	NA	NA
ENSG00000232407	PPIAP70	NA	NA
ENSG00000225673	ENSG00000225673	NA	NA
ENSG00000244183	PPIAP71	NA	NA
ENSG00000212211	U3	NA	NA
ENSG00000144724	PTPRG	NA	NA
ENSG00000252420	Y_RNA	NA	NA
ENSG00000226360	RPL10AP6	NA	NA
ENSG00000252184	RNU2-10P	NA	NA
ENSG00000237456	ID2B	NA	NA
ENSG00000241472	PTPRG-AS1	NA	NA
ENSG00000114405	C3orf14	NA	NA
ENSG00000153266	FEZF2	NA	NA
ENSG00000163618	CADPS	NA	NA
ENSG00000225662	ENSG00000225662	NA	NA
ENSG00000244632	RN7SL863P	NA	NA
ENSG00000252449	RNU6-139P	NA	NA
ENSG00000226082	ENSG00000226082	NA	NA
ENSG00000244342	LINC00698	NA	NA
ENSG00000242841	KRT8P35	NA	NA
ENSG00000240359	UBL5P3	NA	NA
ENSG00000163630	SYNPR	NA	NA
ENSG00000241359	SYNPR-AS1	NA	NA
ENSG00000252301	RNA5SP134	NA	NA
ENSG00000188817	SNTN	NA	NA
ENSG00000224479	ENSG00000224479	NA	NA
ENSG00000163632	C3orf49	NA	NA
ENSG00000163634	THOC7	NA	NA
ENSG00000240549	THOC7-AS1	NA	NA
ENSG00000163635	ATXN7	NA	NA
ENSG00000280620	SCAANT1	NA	NA
ENSG00000239653	PSMD6-AS2	NA	NA
ENSG00000271843	ENSG00000271843	NA	NA
ENSG00000163636	PSMD6	Relevant Molecular Target	PMTL version 3.1
ENSG00000243410	PSMD6-AS1	NA	NA
ENSG00000272181	ENSG00000272181	NA	NA
ENSG00000241111	PRICKLE2-AS1	NA	NA
ENSG00000200222	U3	NA	NA
ENSG00000189196	LINC00994	NA	NA
ENSG00000163637	PRICKLE2	NA	NA
ENSG00000241572	PRICKLE2-AS1	NA	NA
ENSG00000241101	PRICKLE2-AS2	NA	NA
ENSG00000239926	PRDX3P4	NA	NA
ENSG00000226017	PRICKLE2-AS3	NA	NA
ENSG00000244564	PRICKLE2-DT	NA	NA
ENSG00000212340	RNU6-739P	NA	NA
ENSG00000163638	ADAMTS9	NA	NA
ENSG00000241158	ADAMTS9-AS1	NA	NA
ENSG00000241684	ADAMTS9-AS2	NA	NA
ENSG00000243149	LINC02040	NA	NA
ENSG00000151276	MAGI1	NA	NA
ENSG00000270059	ENSG00000270059	NA	NA
ENSG00000244226	ILF2P1	NA	NA
ENSG00000223409	RPL17P17	NA	NA
ENSG00000272610	MAGI1-IT1	NA	NA
ENSG00000240175	MAGI1-AS1	NA	NA
ENSG00000202071	Y_RNA	NA	NA
ENSG00000203647	ENSG00000203647	NA	NA
ENSG00000144741	SLC25A26	NA	NA
ENSG00000206759	RNU6-787P	NA	NA
